eeg-P3,eeg-C3,eeg-F3,eeg-Fz,eeg-F4,eeg-C4,eeg-P4,eeg-Cz,eeg-CM,eeg-A1,eeg-Fp1,eeg-Fp2,eeg-T3,eeg-T5,eeg-O1,eeg-O2,eeg-F7,eeg-F8,eeg-X1:ECG,eeg-A2,eeg-T6,eeg-T4,eeg-TRG,timestamp
4828.7998046875,6374.86572265625,5662.892578125,6069.34228515625,-1295.6533203125,-4886.482421875,-5645.5390625,6177.3564453125,-6645.013671875,5845.287109375,2820.991455078125,3105.734130859375,4611.51123046875,5769.7978515625,2682.79052734375,-7932.033203125,3673.931884765625,-2703.5224609375,-6.900000095367432,-6430.9384765625,-5590.10498046875,-4873.1103515625,0.0,2025-06-10T20:24:18.338326
-9794.7001953125,-9214.64453125,-9482.2890625,-9500.3369140625,9834.2998046875,9699.3330078125,9304.58984375,-6251.20361328125,28073.31640625,-9132.98046875,-9795.2998046875,-9791.099609375,-9824.916015625,-9441.9794921875,-9838.7998046875,7143.62451171875,-9841.2001953125,9821.1005859375,-6.900000095367432,8949.6552734375,9521.908203125,9771.765625,0.0,2025-06-10T20:24:18.341659
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5582.0751953125,22697.576171875,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9703.083984375,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.344992
-3841.5,-4981.5458984375,-4403.5400390625,-5747.8271484375,-188.78062438964844,3008.406982421875,3111.333984375,-2710.43603515625,-7690.296875,386.187744140625,-2636.851318359375,617.3221435546875,-2919.531005859375,-4312.76904296875,106.2907485961914,4368.162109375,-2722.7880859375,3882.34228515625,-6.900000095367432,-2442.31884765625,3876.396240234375,3518.91748046875,0.0,2025-06-10T20:24:18.348326
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8290.109375,-41363.34375,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.351659
4860.2998046875,6407.28955078125,5680.56640625,6106.37060546875,-1345.474609375,-4903.3125,-5641.9375,6247.6015625,-6794.33984375,5861.478515625,2846.400390625,3148.462646484375,4629.25830078125,5805.87060546875,2746.7451171875,-7895.474609375,3694.954833984375,-2722.705078125,-6.599999904632568,-6452.5947265625,-5619.91650390625,-4907.0703125,0.0,2025-06-10T20:24:18.354992
-9777.599609375,-9198.732421875,-9475.9990234375,-9494.91796875,9834.2998046875,9692.1201171875,9299.7880859375,-6044.37109375,27998.654296875,-9126.9833984375,-9795.2998046875,-9791.099609375,-9820.404296875,-9431.1572265625,-9838.7998046875,7197.86328125,-9841.2001953125,9821.1005859375,-6.900000095367432,8926.7958984375,9503.5400390625,9760.044921875,0.0,2025-06-10T20:24:18.358326
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5603.388671875,22622.912109375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9723.501953125,9819.0,-9841.2001953125,9821.1005859375,-7.199999809265137,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.380544
-3840.300048828125,-4995.65625,-4417.31982421875,-5829.71142578125,-222.69509887695312,3025.2373046875,3128.74072265625,-2818.505126953125,-7615.6337890625,324.42169189453125,-2717.86083984375,489.43548583984375,-2958.634521484375,-4352.44873046875,-33.9289665222168,4398.7275390625,-2784.05517578125,3898.527587890625,-6.599999904632568,-2445.32666015625,3872.78271484375,3536.64892578125,0.0,2025-06-10T20:24:18.383877
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8291.310546875,-41512.671875,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.387211
4860.60009765625,6407.28955078125,5698.5400390625,6122.626953125,-1311.260009765625,-4918.33984375,-5642.837890625,6243.0986328125,-6869.0029296875,5853.3828125,2859.55322265625,3129.63818359375,4628.05517578125,5806.7724609375,2735.33544921875,-7914.95263671875,3690.449951171875,-2742.48681640625,-6.900000095367432,-6451.0908203125,-5621.72314453125,-4908.2724609375,0.0,2025-06-10T20:24:18.390544
-9779.400390625,-9195.4296875,-9470.306640625,-9481.0703125,9834.2998046875,9683.404296875,9300.388671875,-6069.58740234375,27923.990234375,-9118.8876953125,-9795.2998046875,-9791.099609375,-9819.201171875,-9433.5625,-9838.7998046875,7191.5703125,-9841.2001953125,9821.1005859375,-6.900000095367432,8923.7880859375,9506.25,9761.5478515625,0.0,2025-06-10T20:24:18.393877
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5461.998046875,22398.923828125,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9706.6875,9819.0,-9841.2001953125,9821.1005859375,-7.5,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.397211
-3858.300048828125,-4974.640625,-4434.6943359375,-5808.0361328125,-189.98114013671875,3021.02978515625,3142.846435546875,-2818.204833984375,-7466.3076171875,352.606201171875,-2712.181396484375,557.56201171875,-2973.67431640625,-4387.0185546875,34.52947998046875,4417.90576171875,-2777.748291015625,3915.012451171875,-6.900000095367432,-2451.04150390625,3908.014404296875,3571.81103515625,0.0,2025-06-10T20:24:18.400544
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8327.6337890625,-41512.671875,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-6.599999904632568,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.403877
4861.7998046875,6424.7021484375,5700.63720703125,6122.626953125,-1331.0684814453125,-4936.97314453125,-5676.451171875,6196.56884765625,-7092.9921875,5876.47021484375,2880.17919921875,3138.004638671875,4646.40380859375,5807.673828125,2755.452392578125,-7941.92236328125,3710.872314453125,-2761.669189453125,-6.900000095367432,-6470.3408203125,-5639.1884765625,-4925.10205078125,0.0,2025-06-10T20:24:18.407211
-9779.7001953125,-9191.2265625,-9472.1044921875,-9480.76953125,9834.2998046875,9677.994140625,9286.8828125,-6191.1650390625,28073.31640625,-9116.7890625,-9795.2998046875,-9791.099609375,-9813.486328125,-9432.9609375,-9838.7998046875,7173.890625,-9841.2001953125,9821.1005859375,-6.300000190734863,8917.4716796875,9497.818359375,9752.83203125,0.0,2025-06-10T20:24:18.410544
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5524.73828125,22473.5859375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9725.9033203125,9819.0,-9841.2001953125,9821.1005859375,-6.300000190734863,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.413877
-3860.699951171875,-5003.76220703125,-4461.65478515625,-5818.57275390625,-141.66049194335938,3031.248046875,3137.4443359375,-2781.58154296875,-7391.64453125,298.6358642578125,-2724.4375,527.0843505859375,-2985.7060546875,-4416.17724609375,54.346397399902344,4426.8955078125,-2787.95947265625,3924.303955078125,-6.900000095367432,-2397.5029296875,3897.776123046875,3560.69140625,0.0,2025-06-10T20:24:18.417211
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8330.03515625,-41587.33203125,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.420544
4966.2001953125,6488.04833984375,5769.236328125,6190.9638671875,-1406.400634765625,-5010.00439453125,-5701.6611328125,6305.23828125,-7242.318359375,5935.53759765625,2940.56298828125,3228.83984375,4701.44921875,5860.58056640625,2908.583251953125,-8004.251953125,3788.357421875,-2843.194580078125,-7.199999809265137,-6510.04345703125,-5709.3505859375,-4999.9345703125,0.0,2025-06-10T20:24:18.423877
-9744.900390625,-9161.8056640625,-9447.83984375,-9456.685546875,9834.2998046875,9662.3662109375,9293.185546875,-6034.76513671875,27774.6640625,-9084.4072265625,-9795.2998046875,-9791.099609375,-9800.8525390625,-9416.1279296875,-9838.7998046875,7076.50048828125,-9841.2001953125,9821.1005859375,-6.900000095367432,8888.296875,9478.2451171875,9739.6083984375,0.0,2025-06-10T20:24:18.427211
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5514.53173828125,22697.576171875,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9716.294921875,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.430544
-3863.10009765625,-5036.486328125,-4495.5048828125,-5833.32373046875,-78.0333251953125,3109.388427734375,3253.890380859375,-2673.212158203125,-7391.64453125,263.25531005859375,-2782.728515625,525.88916015625,-3021.2001953125,-4449.24365234375,122.80484771728516,4455.36376953125,-2848.626220703125,3983.94921875,-6.900000095367432,-2363.51513671875,3972.154296875,3641.233642578125,0.0,2025-06-10T20:24:18.433877
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8247.482421875,-41587.33203125,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-7.5,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.437211
4953.2998046875,6505.76171875,5800.990234375,6209.0263671875,-1437.9140625,-5023.52880859375,-5725.67041015625,6304.337890625,-7316.9814453125,5949.0302734375,2974.939697265625,3227.345947265625,4735.740234375,5894.548828125,2872.252197265625,-8010.54443359375,3802.172607421875,-2860.279052734375,-6.300000190734863,-6534.10546875,-5738.2587890625,-4995.42626953125,0.0,2025-06-10T20:24:18.440544
-9759.900390625,-9158.802734375,-9435.2587890625,-9454.8798828125,9834.2998046875,9653.0498046875,9268.5751953125,-6144.03515625,27849.328125,-9075.7119140625,-9795.2998046875,-9791.099609375,-9790.3251953125,-9407.109375,-9838.7998046875,7080.0966796875,-9841.2001953125,9821.1005859375,-6.599999904632568,8866.0390625,9459.2744140625,9734.5,0.0,2025-06-10T20:24:18.443877
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5603.68896484375,22548.25,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9750.8251953125,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.447211
-3975.60009765625,-5121.14794921875,-4550.923828125,-5913.70263671875,-102.0435791015625,3123.513916015625,3243.686279296875,-2847.924072265625,-7540.970703125,205.98678588867188,-2799.169677734375,496.00909423828125,-3059.1005859375,-4539.4248046875,-75.36434173583984,4469.44775390625,-2863.34228515625,4018.71728515625,-6.900000095367432,-2349.67919921875,3984.50048828125,3654.156494140625,0.0,2025-06-10T20:24:18.450544
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8210.2587890625,-41736.66015625,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-7.5,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.453877
4969.7998046875,6523.474609375,5787.2099609375,6242.4423828125,-1480.5322265625,-5041.2607421875,-5760.484375,6324.7509765625,-7615.6337890625,5960.1240234375,2993.473388671875,3287.10595703125,4736.341796875,5893.34619140625,2904.980224609375,-7993.4638671875,3820.79296875,-2879.46142578125,-6.900000095367432,-6548.2421875,-5756.025390625,-5014.9609375,0.0,2025-06-10T20:24:18.457211
-9750.0,-9146.7939453125,-9442.748046875,-9434.408203125,9834.2998046875,9647.0390625,9256.2705078125,-6094.8037109375,27774.6640625,-9064.0185546875,-9795.2998046875,-9791.099609375,-9791.2275390625,-9399.89453125,-9838.7998046875,7132.8369140625,-9841.2001953125,9821.1005859375,-6.599999904632568,8855.8125,9452.9501953125,9729.390625,0.0,2025-06-10T20:24:18.460544
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5553.85693359375,22398.923828125,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9747.822265625,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.463877
-3963.60009765625,-5096.22998046875,-4560.509765625,-5884.50146484375,-81.33473205566406,3136.136474609375,3258.39208984375,-2900.157470703125,-7540.970703125,193.39370727539062,-2816.20849609375,394.7156677246094,-3090.38330078125,-4510.56689453125,-82.8707504272461,4522.48779296875,-2875.9560546875,4032.804443359375,-6.900000095367432,-2315.390625,3998.352294921875,3666.77880859375,0.0,2025-06-10T20:24:18.467211
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8247.482421875,-41811.32421875,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-6.900000095367432,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.470544
5041.5,6558.2998046875,5839.333984375,6292.1142578125,-1454.7213134765625,-5090.54931640625,-5791.396484375,6376.08349609375,-7764.9599609375,6005.3994140625,3013.800537109375,3297.56396484375,4789.8837890625,5947.154296875,2944.614013671875,-8045.005859375,3877.855712890625,-2919.025146484375,-6.900000095367432,-6575.01123046875,-5790.052734375,-5066.65234375,0.0,2025-06-10T20:24:18.473877
-9733.2001953125,-9138.6884765625,-9425.6728515625,-9418.15234375,9834.2998046875,9626.0009765625,9240.96484375,-6097.205078125,27700.001953125,-9040.03125,-9795.2998046875,-9791.099609375,-9776.7890625,-9386.66796875,-9838.7998046875,7089.08642578125,-9841.2001953125,9821.1005859375,-7.199999809265137,8836.5625,9440.6044921875,9712.2607421875,0.0,2025-06-10T20:24:18.477211
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5574.27001953125,22473.5859375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9737.9140625,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.480544
-4045.199951171875,-5165.58056640625,-4595.2587890625,-5951.03173828125,-71.73063659667969,3133.131103515625,3274.298583984375,-2926.87451171875,-7466.3076171875,173.9044189453125,-2856.56396484375,331.0711364746094,-3130.38916015625,-4567.08056640625,-232.69866943359375,4483.53173828125,-2919.80419921875,4053.185791015625,-6.900000095367432,-2278.695556640625,4017.022216796875,3683.9091796875,0.0,2025-06-10T20:24:18.483877
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8178.1376953125,-41736.66015625,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-6.900000095367432,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.487211
5015.7001953125,6570.30859375,5850.716796875,6290.00732421875,-1517.14794921875,-5106.47802734375,-5809.103515625,6305.53857421875,-7839.623046875,6000.30224609375,3010.51220703125,3264.696044921875,4783.56689453125,5953.46728515625,2849.73291015625,-8061.78662109375,3854.730224609375,-2916.927001953125,-6.599999904632568,-6583.73388671875,-5788.546875,-5081.37841796875,0.0,2025-06-10T20:24:18.490544
-9725.400390625,-9119.7744140625,-9409.197265625,-9406.1103515625,9834.2998046875,9619.388671875,9235.5625,-6075.89111328125,27774.6640625,-9034.03515625,-9795.2998046875,-9791.099609375,-9766.8623046875,-9363.220703125,-9838.7998046875,7021.36279296875,-9841.2001953125,9821.1005859375,-7.199999809265137,8821.82421875,9437.89453125,9703.244140625,0.0,2025-06-10T20:24:18.493877
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5607.8916015625,22473.5859375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9783.2529296875,9819.0,-9841.2001953125,9821.1005859375,-6.599999904632568,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.497211
-3973.800048828125,-5102.83447265625,-4550.025390625,-5878.48046875,-47.420249938964844,3148.158203125,3290.5048828125,-2844.021484375,-7466.3076171875,202.08892822265625,-2847.595947265625,429.67535400390625,-3081.359375,-4484.11376953125,-61.55255126953125,4537.1708984375,-2910.193603515625,4048.39013671875,-6.900000095367432,-2286.515869140625,4009.795166015625,3678.800048828125,0.0,2025-06-10T20:24:18.484287
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8309.021484375,-41661.99609375,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.487620
5060.10009765625,6605.13427734375,5886.9638671875,6324.626953125,-1533.955078125,-5126.01318359375,-5814.20556640625,6344.5634765625,-7690.296875,6024.888671875,3055.052734375,3339.99365234375,4826.58056640625,5981.42333984375,2920.893798828125,-8095.3486328125,3897.677490234375,-2938.806884765625,-6.900000095367432,-6603.58544921875,-5826.48876953125,-5101.513671875,0.0,2025-06-10T20:24:18.490954
-9725.400390625,-9113.169921875,-9402.306640625,-9403.099609375,9834.2998046875,9615.181640625,9241.2646484375,-6016.453125,27700.001953125,-9034.3349609375,-9795.2998046875,-9791.099609375,-9766.5615234375,-9374.9443359375,-9838.7998046875,7023.46044921875,-9841.2001953125,9821.1005859375,-6.900000095367432,8816.109375,9431.8720703125,9700.5400390625,0.0,2025-06-10T20:24:18.494287
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5615.09619140625,22473.5859375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9774.544921875,9819.0,-9841.2001953125,9821.1005859375,-7.199999809265137,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.497620
-4029.89990234375,-5170.6845703125,-4600.0517578125,-5944.10791015625,-14.106023788452148,3179.11376953125,3340.32470703125,-2786.384521484375,-7242.318359375,125.63095092773438,-2921.431396484375,285.6534423828125,-3157.16015625,-4574.294921875,-184.35739135742188,4556.94873046875,-2962.75146484375,4076.2646484375,-6.599999904632568,-2212.8251953125,4081.76416015625,3709.754638671875,0.0,2025-06-10T20:24:18.500954
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8179.03857421875,-41661.99609375,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-6.900000095367432,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.504287
5111.10009765625,6650.46728515625,5937.2900390625,6362.2578125,-1569.970458984375,-5194.8369140625,-5891.33642578125,6473.345703125,-7839.623046875,6078.85888671875,3127.6923828125,3363.30029296875,4875.61083984375,6028.9189453125,3012.171630859375,-8110.33203125,3970.056884765625,-3037.116943359375,-6.900000095367432,-6653.2138671875,-5874.06689453125,-5170.6357421875,0.0,2025-06-10T20:24:18.507620
-9711.0,-9085.849609375,-9382.8359375,-9393.466796875,9834.2998046875,9594.4443359375,9202.849609375,-5933.900390625,27700.001953125,-8997.455078125,-9795.2998046875,-9791.099609375,-9746.708984375,-9350.896484375,-9838.7998046875,7040.8408203125,-9841.2001953125,9821.1005859375,-6.900000095367432,8774.6025390625,9408.3837890625,9678.9013671875,0.0,2025-06-10T20:24:18.510954
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5426.87548828125,22772.23828125,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9770.6416015625,9819.0,-9841.2001953125,9821.1005859375,-6.599999904632568,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.514287
-4100.39990234375,-5181.19189453125,-4630.90625,-5990.76953125,18.607946395874023,3237.418701171875,3357.731689453125,-2786.684814453125,-7018.3291015625,110.33935546875,-2940.56298828125,271.01220703125,-3171.598388671875,-4600.447265625,-245.90994262695312,4608.19091796875,-3002.094482421875,4117.92626953125,-6.900000095367432,-2197.485595703125,4096.82080078125,3747.0205078125,0.0,2025-06-10T20:24:18.517620
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8275.400390625,-41512.671875,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-6.900000095367432,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.520954
5128.2001953125,6681.990234375,5969.04345703125,6390.5556640625,-1606.5860595703125,-5194.8369140625,-5876.33056640625,6519.87548828125,-7764.9599609375,6078.55908203125,3127.094482421875,3380.929443359375,4895.46337890625,6075.81298828125,3003.1640625,-8115.7255859375,3970.056884765625,-3035.018798828125,-6.599999904632568,-6650.5068359375,-5876.1748046875,-5171.837890625,0.0,2025-06-10T20:24:18.524287
-9702.2998046875,-9069.6376953125,-9367.857421875,-9372.0927734375,9834.2998046875,9594.7451171875,9210.953125,-5828.8330078125,27923.990234375,-8996.5556640625,-9795.2998046875,-9791.099609375,-9745.205078125,-9326.5478515625,-9838.7998046875,7000.68603515625,-9841.2001953125,9821.1005859375,-6.900000095367432,8771.2939453125,9410.4921875,9681.0048828125,0.0,2025-06-10T20:24:18.527620
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5428.97705078125,22772.23828125,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9782.65234375,9819.0,-9841.2001953125,9821.1005859375,-7.199999809265137,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.530954
-4096.5,-5197.103515625,-4662.95947265625,-6001.30615234375,56.12397003173828,3269.576416015625,3390.74462890625,-2785.183837890625,-7018.3291015625,76.45797729492188,-2974.341796875,234.5585174560547,-3226.04248046875,-4614.57568359375,-295.1519775390625,4618.6787109375,-3056.454345703125,4150.296875,-7.199999809265137,-2184.251220703125,4128.43896484375,3798.11083984375,0.0,2025-06-10T20:24:18.534287
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8146.91796875,-41512.671875,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.537620
5148.60009765625,6699.4033203125,6002.294921875,6412.8330078125,-1644.1021728515625,-5229.69921875,-5921.9482421875,6490.7568359375,-8063.6123046875,6123.234375,3167.748779296875,3399.75390625,4929.15234375,6092.64697265625,2986.04931640625,-8158.5771484375,4005.495849609375,-3074.58251953125,-6.599999904632568,-6692.31494140625,-5924.35498046875,-5222.6279296875,0.0,2025-06-10T20:24:18.540954
-9703.2001953125,-9067.236328125,-9355.5751953125,-9374.2001953125,9834.2998046875,9582.72265625,9186.04296875,-5927.896484375,27849.328125,-8973.16796875,-9795.2998046875,-9791.099609375,-9733.474609375,-9321.7373046875,-9838.7998046875,6949.74365234375,-9841.2001953125,9821.1005859375,-7.199999809265137,8743.3212890625,9388.2080078125,9662.3720703125,0.0,2025-06-10T20:24:18.544287
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5617.49755859375,22846.90234375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9789.2578125,9819.0,-9841.2001953125,9821.1005859375,-7.199999809265137,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.547620
-4174.2001953125,-5266.7548828125,-4701.30322265625,-6087.103515625,91.53909301757812,3287.0078125,3387.743408203125,-2931.977783203125,-6719.6767578125,34.18121337890625,-3035.921142578125,148.802734375,-3266.950927734375,-4674.09521484375,-399.6412048339844,4597.103515625,-3075.375,4169.47900390625,-6.900000095367432,-2165.30224609375,4145.60302734375,3817.3447265625,0.0,2025-06-10T20:24:18.550954
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8074.5712890625,-41363.34375,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.554287
5123.39990234375,6686.193359375,5970.24169921875,6375.8046875,-1681.9183349609375,-5242.322265625,-5933.953125,6415.40869140625,-7988.94921875,6099.84765625,3159.976806640625,3382.72216796875,4906.8935546875,6060.482421875,2956.924560546875,-8180.15283203125,4001.891845703125,-3074.28271484375,-6.599999904632568,-6675.17041015625,-5923.45166015625,-5204.29541015625,0.0,2025-06-10T20:24:18.557620
-9693.0,-9069.9384765625,-9365.1611328125,-9396.7783203125,9834.2998046875,9571.302734375,9174.0380859375,-6007.44775390625,27700.001953125,-8971.6689453125,-9795.2998046875,-9791.099609375,-9730.7666015625,-9331.056640625,-9838.7998046875,6904.1953125,-9841.2001953125,9821.1005859375,-6.599999904632568,8749.0361328125,9385.7998046875,9665.3779296875,0.0,2025-06-10T20:24:18.560954
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-5504.62548828125,22622.912109375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9777.5478515625,9819.0,-9841.2001953125,9821.1005859375,-7.199999809265137,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:18.564287
-4081.5,-5223.52294921875,-4655.470703125,-6025.0888671875,119.15088653564453,3282.80029296875,3384.442138671875,-2804.99658203125,-6943.666015625,86.05270385742188,-2988.092529296875,287.1474304199219,-3215.8154296875,-4605.2568359375,-225.7927703857422,4609.08984375,-3049.246337890625,4186.86328125,-7.199999809265137,-2150.864990234375,4141.9892578125,3811.334228515625,0.0,2025-06-10T20:24:18.567620
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-9834.599609375,-9848.099609375,-9834.2998046875,8221.0654296875,-41438.0078125,9824.7001953125,9795.0009765625,9790.80078125,9856.19921875,9849.8994140625,9838.5,-9819.2998046875,9840.8994140625,-9821.400390625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:18.570954
